OriginalID,SourceLevel,TargetLevel,SourceText,TargetText,split
4905,ELE,INT,"The owner of one Dhaka factory, Softex Cotton, said he will take legal action against the Accord because his factory was closed down as a result of structural problems.","The owner of one Dhaka-based factory, Softex Cotton, has said he will take legal action against the Accord because his factory was closed down due to structural problems.",train
4378,ELE,INT,"Weve also looked at other causes of the pay gap, such as having to juggle work and family.","Weve also looked at other pay gap causes, such as having to juggle work and family responsibilities.",train
4591,ELE,INT,The study showed that there are lots of people with disabilities and it has a big effect on people who are living longer but not healthier lives.,There is a lot of disability and it has a big effect on people who are living longer but not healthier lives.,train
4767,ELE,INT,Kittinger jumped from a balloon 19 miles above the Earth in 1960 and gave advice to Baumgartner during the ascent.,Kittinger jumped from a balloon 19 miles above the planet in 1960 and gave advice to Baumgartner during the ascent.,train
5270,ELE,INT,"Its not pleasant, Kirkland Gable said in 2010, but Im not in control of the universe.","Its not pleasant, Kirkland Gable told the Guardian in 2010, but Im not in control of the universe.",train
4517,ELE,INT,"The hotel groups president, Hiroshi Desaki, went on television to announce a 20% pay cut for himself and 10% for other executives.","The hotel groups president, Hiroshi Desaki, went on television to announce a 20% pay cut for himself and 10% for other executives but this did not make consumers any less angry.",train
5129,ELE,INT,"It did not matter if it was, as some people suggested, just a publicity stunt for a minor team, Clermont Foot 63.","It did not matter if it was, as some people suggested, just a publicity stunt for a minor team, Clermont Foot 63, which is currently 14th out of the 20 teams in its league.",train
5775,ELE,INT,"Lauren Raskauskas, 22, Naples, Florida Raskauskas describes herself as a private person.","Lauren Raskauskas, 22, Naples, Florida Raskauskas describes herself as a pretty private person.",train
5437,ELE,INT,Martha Wood lives beside a loud bar that has live music.,Martha Wood lives beside a loud bar that hosts live music.,train
4747,ELE,INT,"At first, he did not believe it was the king.",He did not believe he had found the king.,train
5622,ELE,INT,"The two-year study recorded the sound made by 12 different types of ship, including cruise ships, container ships and military ships, that passed through the strait about 20 times a day.","The two-year study recorded the sound made by 12 different types of vessel, including cruise ships, container ships and military vehicles, that passed through the strait about 20 times a day.",train
4328,ELE,INT,"According to Boer, the villages are not for a problem neighbour who has the stereo too loud on Saturday night but people who are very violent and in a clear situation where a victim is harassed again and again.","According to Boer, the villages are not for a problem neighbour who has the stereo too loud on Saturday night but people who are extremely violent and intimidating and in a clear situation where a victim is being harassed again and again.",train
5876,ELE,INT,"At least, it doesnt if youre doing it on land.","At least, it doesnt if youre breath-holding on land.",train
5009,ELE,INT,"A friend died at sea several months before, he said.","A companion had died at sea several months before, he said.",train
5199,ELE,INT,"There need to be detailed scans of the roads before the cars can drive on them, because they cannot collect and process enough information in real time.",One challenge is creating high-definition scans of the roads and surroundings before the cars can drive along them because they cannot collect and process enough information in real time.,train
5165,ELE,INT,The work helps us understand radioactive decay.,The work helps us with our models and with understanding radioactive decay.,train
5952,ELE,INT,"In Europe, sales fell by 4%, mostly because of problems in Ukraine and the anti-western mood in Russia.","In Europe, sales are down by 4%, mostly because of problems in Ukraine and the anti-western mood in Russia.",train
4816,ELE,INT,Others argue that there will probably not be a complete victory for either side and hope for a political solution that comes from abroad.,Others argue that a complete victory by either side is unlikely and hope for a political solution that comes from abroad.,train
5825,ELE,INT,The meanings of the words share and like are the same but Facebook has made the words more important to us.,"Although the meanings of the words share and like are basically the same, Facebook has made the terms more important to us.",train
5398,ELE,INT,"People like this cheap, user-friendly and legal alternative to pirated downloads.","They like this cheap, user-friendly and legal alternative to pirated downloads.",train
